"","carat","cut","color","clarity","depth","table","price","x","y","z"
"356",0.32,"Ideal","D","VS1",61.4,56,756,4.42,4.47,2.73
"357",0.47,"Premium","G","SI1",62.7,58,995,4.99,4.97,3.12
"358",2.01,"Premium","I","SI2",63,56,11312,8.05,7.96,5.05
"359",1.61,"Good","E","SI2",60.9,62,10793,7.46,7.57,4.58
"360",0.91,"Very Good","E","SI1",63.7,59,4188,6.13,6.17,3.92
"361",0.3,"Ideal","E","VS2",62,56,658,4.3,4.34,2.68
"362",0.81,"Ideal","F","SI2",62.9,57,2726,5.97,5.93,3.74
"363",1.06,"Premium","D","VS2",62.3,59,7541,6.48,6.52,4.05
"364",0.54,"Premium","G","SI2",61.4,59,1195,5.24,5.21,3.21
"365",0.4,"Ideal","G","IF",61.1,56,1257,4.76,4.79,2.92
"366",0.7,"Fair","F","SI2",57.1,64,1990,5.81,5.86,3.33
"367",0.9,"Ideal","E","SI2",61.8,56,4770,6.18,6.22,3.83
"368",0.35,"Ideal","I","VVS2",62.4,54,590,4.51,4.53,2.82
"369",1.71,"Fair","F","SI2",64.9,57,8714,7.51,7.41,4.84
"370",1.08,"Ideal","G","VS2",61.8,55,6931,6.57,6.63,4.08
"371",1.75,"Very Good","D","SI1",61.4,60,15544,7.76,7.8,4.78
"372",1.3,"Premium","I","VS2",62.7,58,6246,6.97,6.9,4.35
"373",0.44,"Ideal","D","VS1",62.3,55,1294,4.88,4.84,3.03
"374",1.01,"Very Good","G","SI2",62.7,58,3796,6.32,6.43,4
"375",0.72,"Ideal","H","VS2",61.7,56,3122,5.74,5.77,3.56
"376",0.76,"Ideal","G","VS1",59.4,57,2972,5.99,6.03,3.57
"377",0.89,"Premium","H","SI2",62.2,59,2610,6.17,6.15,3.83
"378",0.33,"Ideal","E","VVS1",61.5,57,1052,4.47,4.44,2.74
"379",1.01,"Very Good","H","VS1",59.6,58,5055,6.46,6.5,3.86
"380",0.35,"Ideal","D","SI1",61.5,56,780,4.54,4.57,2.8
"381",0.51,"Premium","G","VVS1",62.4,58,2027,5.13,5.09,3.19
"382",0.56,"Ideal","I","VVS1",61.1,55,1622,5.33,5.35,3.26
"383",0.55,"Premium","H","VS2",60.2,59,1387,5.36,5.24,3.19
"384",0.41,"Ideal","F","VVS1",60.7,56,1295,4.81,4.85,2.93
"385",1.67,"Ideal","H","VS2",62.6,56,13063,7.57,7.55,4.73
"386",0.73,"Good","E","SI1",57.9,55,2749,6,5.96,3.46
"387",0.51,"Ideal","F","VVS2",60.4,56,2054,5.18,5.22,3.14
"388",1.01,"Ideal","E","VS1",62.7,55,7528,6.4,6.45,4.03
"389",0.32,"Ideal","F","IF",60.9,57,943,4.42,4.45,2.7
"390",0.53,"Very Good","E","VS1",62.6,59,1909,5.19,5.25,3.27
"391",0.38,"Ideal","F","VS1",62,54,865,4.65,4.68,2.89
"392",0.51,"Ideal","D","VS1",62.5,57,1779,5.08,5.13,3.19
"393",0.9,"Good","E","SI1",59.8,64,4229,6.14,6.21,3.69
"394",0.27,"Ideal","I","VS2",62.1,56,534,4.14,4.18,2.58
"395",0.33,"Ideal","H","VS1",61.6,55,610,4.46,4.48,2.75
"396",0.52,"Very Good","E","VS2",63,58,1641,5.07,5.12,3.21
"397",0.41,"Ideal","E","VS2",61.6,55,935,4.75,4.79,2.94
"398",0.38,"Good","H","SI1",63.3,57,633,4.58,4.62,2.91
"399",1.01,"Premium","G","SI1",62.3,59,4138,6.37,6.34,3.96
"400",0.31,"Ideal","E","VS2",61.6,56,872,4.38,4.32,2.68
"401",0.3,"Very Good","H","VVS1",63.1,54,819,4.34,4.28,2.72
"402",0.65,"Fair","F","VS2",58.3,64,1881,5.7,5.62,3.3
"403",1.01,"Premium","F","VVS2",59.9,58,8905,6.54,6.49,3.9
"404",0.47,"Ideal","F","VVS1",61.9,55,1779,4.98,5,3.09
"405",1.03,"Ideal","H","SI2",60.6,56,4283,6.53,6.63,3.99
"406",0.83,"Ideal","J","VS2",61.5,57,2241,6.08,6.03,3.72
"407",2.15,"Fair","J","I1",65.5,57,5430,8.01,7.95,5.23
"408",2,"Very Good","I","VS2",60.4,60,16459,8.14,8.19,4.93
"409",0.32,"Ideal","H","VS1",62.1,55,672,4.4,4.39,2.73
"410",0.3,"Ideal","D","VVS2",61.4,55,1041,4.34,4.36,2.67
"411",0.7,"Very Good","F","SI1",63.5,56,2401,5.58,5.66,3.57
"412",0.53,"Fair","F","VS2",65.5,58,1402,5.09,5.03,3.31
"413",1.04,"Very Good","G","SI1",61.8,59,5070,6.49,6.55,4.03
"414",0.39,"Premium","D","VVS2",61.1,60,1290,4.7,4.66,2.86
"415",0.36,"Ideal","G","VVS1",62.8,57,1053,4.55,4.52,2.85
"416",0.41,"Good","E","VS1",61.3,61,954,4.77,4.79,2.93
"417",0.58,"Ideal","G","VS2",61.9,56,1758,5.38,5.34,3.32
"418",0.72,"Good","E","SI1",63.9,58,2305,5.72,5.64,3.63
"419",0.42,"Very Good","F","SI1",63.1,56,926,4.82,4.79,3.03
"420",0.7,"Ideal","F","VS1",61.6,57,2998,5.7,5.73,3.52
"421",1.01,"Ideal","F","SI1",62.3,58,5646,6.35,6.42,3.98
"422",0.42,"Ideal","H","SI1",62.9,57,898,4.84,4.76,3.02
"423",2.03,"Very Good","E","SI2",58.8,59,18115,8.23,8.28,4.85
"424",0.6,"Ideal","F","VS2",60.9,55,2099,5.49,5.51,3.34
"425",0.6,"Ideal","E","VS2",62,57,2061,5.41,5.42,3.36
"426",0.32,"Ideal","E","SI2",62.7,55,576,4.42,4.39,2.76
"427",0.38,"Premium","H","VVS2",62,58,833,4.62,4.64,2.87
"428",1.02,"Very Good","F","VVS1",62.4,58,8990,6.38,6.41,3.99
"429",0.27,"Very Good","E","VVS1",61.5,58,620,4.16,4.23,2.58
"430",1.02,"Ideal","G","IF",62.3,57,8955,6.43,6.5,4.03
"431",0.61,"Premium","F","SI2",60.9,58,1303,5.44,5.52,3.34
"432",0.3,"Premium","H","IF",62.9,58,1013,4.29,4.26,2.69
"433",0.4,"Ideal","F","VS1",61.4,57,960,4.74,4.77,2.92
"434",0.44,"Ideal","G","VVS1",61.3,55,1143,4.92,4.94,3.02
"435",0.7,"Ideal","G","SI1",62.5,56,2478,5.67,5.69,3.55
"436",0.28,"Very Good","E","VVS1",61.1,60,646,4.17,4.21,2.56
"437",1.08,"Very Good","E","SI2",60.2,58,4656,6.61,6.68,4
"438",0.91,"Ideal","H","VVS2",61.7,57,5411,6.21,6.23,3.84
"439",1.01,"Very Good","E","VS2",58.1,60,6399,6.51,6.58,3.8
"440",0.51,"Good","F","SI1",63.6,56,1312,5.11,5.08,3.24
"441",1.02,"Fair","G","VVS2",64.6,59,6736,6.31,6.29,4.07
"442",0.5,"Very Good","E","SI1",61.4,63,1128,5.06,5.1,3.12
"443",0.73,"Premium","G","SI1",62,58,2163,5.75,5.8,3.58
"444",1.5,"Very Good","F","SI1",61.2,57,10973,7.34,7.37,4.5
"445",1.5,"Ideal","F","VS2",61.4,55,14242,7.35,7.44,4.54
"446",1.11,"Premium","H","SI1",61.1,60,5433,6.68,6.62,4.06
"447",0.23,"Ideal","F","VVS1",62.4,55,505,3.94,3.95,2.46
"448",0.57,"Very Good","G","SI2",60.5,56,1171,5.41,5.44,3.28
"449",0.26,"Ideal","G","VS1",62.1,54,456,4.1,4.14,2.56
"450",0.34,"Premium","D","SI1",62.8,58,803,4.48,4.44,2.8
"451",1.07,"Very Good","E","VS2",62.5,57,6120,6.53,6.6,4.1
"452",0.54,"Ideal","H","VS1",62.7,57,1637,5.23,5.17,3.26
"453",1.51,"Good","H","SI2",62.8,60,7929,7.22,7.26,4.55
"454",1.06,"Premium","H","VS1",62.5,58,5549,6.5,6.47,4.05
"455",0.5,"Ideal","I","VS1",61.9,54,1130,5.12,5.16,3.18
"456",0.55,"Ideal","F","VS2",61.2,55,1698,5.3,5.28,3.24
"457",1.2,"Premium","F","VS2",62.8,59,8964,6.78,6.69,4.23
"458",2.02,"Very Good","H","SI2",58.7,62,14795,8.23,8.2,4.82
"459",0.31,"Ideal","D","SI1",61.5,56,571,4.33,4.35,2.67
"460",2.14,"Very Good","D","SI2",60.3,60,18526,8.31,8.43,5.05
"461",0.52,"Premium","F","SI2",61.7,58,1219,5.16,5.12,3.17
"462",0.35,"Ideal","F","VS2",60.5,57,906,4.6,4.52,2.76
"463",0.54,"Ideal","H","VVS2",61.1,56,1696,5.23,5.28,3.21
"464",0.56,"Premium","G","SI1",61.7,58,1176,5.31,5.29,3.27
"465",1,"Fair","J","I1",65,59,1784,6.27,6.17,4.05
"466",0.67,"Good","G","SI1",62.9,59,1811,5.58,5.62,3.52
"467",0.62,"Fair","E","SI2",58.2,60,1435,5.7,5.51,3.26
"468",0.34,"Ideal","D","VS1",60.9,56,865,4.51,4.56,2.76
"469",1.01,"Good","G","VS1",64,60,6509,6.29,6.33,4.04
"470",0.7,"Good","H","SI1",64.2,58,1771,5.59,5.62,3.6
"471",0.32,"Ideal","H","VS2",62.2,57,505,4.36,4.38,2.72
"472",0.9,"Premium","G","VS2",62.1,59,4259,6.2,6.14,3.83
"473",1.05,"Premium","E","SI2",59.5,59,4742,6.65,6.59,3.94
"474",0.42,"Ideal","I","VVS1",62,55,945,4.88,4.8,3
"475",0.3,"Very Good","D","SI1",63.4,56,709,4.29,4.26,2.71
"476",1.07,"Ideal","G","VVS2",62.8,57,8120,6.56,6.46,4.09
"477",0.76,"Ideal","J","SI1",61.9,53,1859,5.85,5.92,3.64
"478",0.51,"Good","E","VS2",63.6,54,1662,5.09,5.06,3.23
"479",1.56,"Ideal","H","SI2",62.3,55,6716,7.39,7.35,4.59
"480",1.01,"Good","E","SI2",60.2,60,4566,6.37,6.42,3.85
"481",1.14,"Ideal","F","VVS2",62.7,55,9316,6.7,6.6,4.17
"482",0.93,"Very Good","H","SI2",61.9,57,3452,6.25,6.31,3.89
"483",0.51,"Premium","F","VS2",61,58,1687,5.17,5.1,3.13
"484",1.51,"Premium","H","SI2",60.4,59,7864,7.3,7.27,4.4
"485",1.09,"Ideal","G","VVS1",62.1,55,8778,6.58,6.63,4.1
"486",1.26,"Very Good","H","SI1",62.5,56,7477,6.88,6.93,4.31
"487",0.57,"Ideal","G","VS2",61.8,57,1728,5.32,5.3,3.28
"488",0.31,"Ideal","I","VS2",62.3,54,452,4.37,4.4,2.73
"489",2.03,"Premium","F","SI2",60.9,59,12021,8.15,8.11,4.95
"490",1.52,"Ideal","G","VVS1",62.4,55,15959,7.3,7.39,4.58
"491",1.5,"Premium","I","VS2",61.1,60,9471,7.33,7.36,4.49
"492",0.52,"Good","I","SI1",63.3,55,978,5.1,5.13,3.24
"493",0.51,"Very Good","F","VVS2",60.8,56,2041,5.17,5.2,3.15
"494",2.01,"Premium","E","SI2",61.2,58,14948,8.07,8.05,4.93
"495",1.21,"Ideal","G","VS1",62.2,56,9026,6.87,6.85,4.26
"496",0.52,"Ideal","F","VVS2",60.9,56,2489,5.19,5.23,3.17
"497",0.31,"Ideal","H","VS1",62.4,55,544,4.33,4.36,2.71
"498",0.31,"Ideal","J","VVS2",62.2,54,453,4.36,4.39,2.72
"499",0.9,"Premium","I","VS2",61.2,62,3338,6.19,6.13,3.77
"500",0.7,"Very Good","I","VVS1",62.9,58,2513,5.65,5.67,3.56
"501",0.7,"Premium","F","VVS2",62.5,59,3018,5.68,5.61,3.53
"502",1.15,"Very Good","D","VS2",61.4,57,7662,6.7,6.78,4.14
"503",0.47,"Ideal","G","VVS1",61.3,56,1441,5.03,5.05,3.09
"504",0.42,"Ideal","G","VS1",61.4,56,984,4.85,4.82,2.97
"505",1.27,"Very Good","I","SI1",63.1,59,5953,6.83,6.87,4.32
"506",1.19,"Ideal","G","VVS2",60.8,59,9524,6.84,6.81,4.15
"507",0.53,"Ideal","D","SI2",61.7,55,1243,5.2,5.24,3.22
"508",1.83,"Premium","I","VS1",61.9,57,13711,7.91,7.85,4.88
"509",0.82,"Ideal","E","SI1",62.1,54,3380,5.98,6.03,3.73
"510",0.51,"Ideal","I","VVS2",62.5,54.3,1316,5.09,5.12,3.19
"511",1.42,"Premium","G","VS1",62.1,56,11434,7.27,7.22,4.5
"512",0.3,"Ideal","G","VS1",61.4,55,673,4.38,4.32,2.67
"513",1.51,"Ideal","H","SI1",62.8,55,10502,7.32,7.29,4.59
"514",0.41,"Premium","F","SI1",59.8,59,755,4.82,4.85,2.89
"515",1.28,"Ideal","E","VS1",62.2,55,12465,6.94,6.99,4.33
"516",0.35,"Ideal","E","VS2",62.1,56,767,4.52,4.53,2.81
"517",0.73,"Good","F","VVS2",58.2,63,3166,5.87,6.01,3.46
"518",1.72,"Premium","G","VS2",61.1,58,15946,7.73,7.69,4.71
"519",0.81,"Ideal","E","SI1",60.3,56,3413,6.05,6.13,3.67
"520",0.71,"Ideal","F","VS1",61.9,56,3710,5.7,5.74,3.54
"521",0.7,"Ideal","E","SI1",61.6,56,2789,5.72,5.75,3.53
"522",0.34,"Very Good","F","SI2",60.6,58,478,4.55,4.57,2.76
"523",0.9,"Good","E","SI1",62.4,62,4054,6.13,6.17,3.84
"524",0.62,"Premium","E","VVS1",61.9,59,3073,5.62,5.5,3.44
"525",0.41,"Premium","G","VS1",61.5,58,961,4.8,4.76,2.94
"526",1.2,"Ideal","I","SI1",63.5,61,5376,6.75,6.71,4.27
"527",1.01,"Good","G","SI1",63.8,56,4504,6.32,6.37,4.05
"528",0.96,"Very Good","H","SI1",63.1,58,4064,6.2,6.25,3.93
"529",0.37,"Good","H","SI1",64,55,684,4.57,4.53,2.91
"530",0.35,"Premium","D","SI1",61.5,58,601,4.53,4.55,2.79
"531",1.14,"Premium","G","SI2",62.8,58,4233,6.68,6.64,4.18
"532",0.31,"Ideal","G","IF",61,56,891,4.38,4.41,2.68
"533",2.21,"Very Good","F","SI2",61,58,18483,8.36,8.43,5.12
"534",0.41,"Premium","H","VS1",58.2,59,990,4.92,4.88,2.85
"535",0.4,"Premium","F","VS1",62.5,59,1050,4.69,4.66,2.92
"536",1.01,"Premium","D","SI1",58.9,58,5532,6.57,6.54,3.86
"537",1.06,"Ideal","G","SI2",62.5,55,4238,6.55,6.51,4.08
"538",0.52,"Very Good","E","SI1",62.9,59,1389,5.12,5.15,3.23
"539",0.42,"Very Good","D","SI2",60,61,700,4.85,4.89,2.92
"540",0.52,"Very Good","G","VS2",59.2,57,1423,5.28,5.37,3.15
"541",0.63,"Premium","E","IF",60.3,62,2879,5.55,5.53,3.34
"542",1.01,"Premium","F","VVS2",61.8,59,8470,6.46,6.42,3.98
"543",0.55,"Ideal","E","SI1",61.4,55,1668,5.29,5.26,3.24
"544",1.53,"Very Good","F","SI1",62,56,11267,7.39,7.47,4.61
"545",1.31,"Ideal","G","VVS2",60.9,56,11531,7.17,7.07,4.32
"546",1.01,"Good","G","SI1",63.6,57,4588,6.33,6.37,4.04
"547",0.51,"Good","E","VS1",57.9,63,1760,5.24,5.39,3.08
"548",0.29,"Ideal","G","VVS2",60.7,54,607,4.33,4.37,2.64
"549",0.31,"Very Good","G","VS1",62.2,56,625,4.32,4.36,2.7
"550",0.5,"Very Good","E","SI2",61.3,56,1154,5.08,5.13,3.13
"551",1.5,"Very Good","F","SI2",62.9,55,9817,7.26,7.28,4.57
"552",1,"Fair","I","I1",66.9,57,1997,6.15,6.03,4.09
"553",0.71,"Ideal","F","VVS1",62,56,4454,5.72,5.77,3.56
"554",0.71,"Very Good","G","SI1",60.2,58,2604,5.71,5.75,3.45
"555",0.39,"Very Good","F","VS2",58.4,62,821,4.76,4.79,2.79
"556",1.32,"Ideal","G","VS1",62.6,56,9979,7.05,7,4.4
"557",1.22,"Ideal","G","SI1",61.6,57,6559,6.89,6.81,4.22
"558",0.32,"Good","G","VS2",63.3,54,561,4.36,4.39,2.77
"559",0.71,"Very Good","E","SI2",63.1,56,2368,5.67,5.71,3.58
"560",0.62,"Very Good","D","VS2",59,59,2022,5.59,5.66,3.32
"561",2.57,"Premium","E","SI2",61.3,60,17116,8.82,8.73,5.38
"562",0.59,"Very Good","F","SI1",61.7,57,1412,5.39,5.43,3.34
"563",0.72,"Ideal","G","SI2",62.5,57,2079,5.71,5.75,3.58
"564",0.38,"Premium","F","SI1",62.7,58,700,4.6,4.62,2.89
"565",0.51,"Ideal","G","VS1",61.9,56,1781,5.14,5.1,3.17
"566",0.7,"Ideal","F","SI1",62.2,57,2230,5.67,5.74,3.55
"567",0.73,"Premium","G","VS1",63,57,2683,5.75,5.67,3.6
"568",0.81,"Premium","H","SI2",62.2,56,2534,5.98,5.92,3.7
"569",0.32,"Ideal","E","VS2",62.6,53,702,4.37,4.38,2.74
"570",1.01,"Premium","H","SI2",61.9,60,4242,6.43,6.4,3.97
"571",1.09,"Ideal","H","SI1",62.3,55,5125,6.58,6.61,4.11
"572",1,"Good","F","SI2",63.8,58,4081,6.28,6.33,4.02
"573",0.38,"Ideal","F","VS2",61.2,57,693,4.64,4.67,2.85
"574",0.9,"Premium","H","SI2",62.4,61,3105,6.11,6.03,3.79
"575",1.01,"Good","E","I1",63.8,57,3032,6.4,6.33,4.06
"576",1.2,"Ideal","G","VS2",62.8,54,8414,6.75,6.79,4.25
"577",1.02,"Premium","I","SI2",61.2,59,3856,6.51,6.46,3.97
"578",0.65,"Good","I","VS1",61.1,61.7,1744,5.55,5.59,3.4
"579",1.28,"Premium","H","SI1",62.3,58,6946,7,6.94,4.34
"580",0.59,"Very Good","F","VS2",62.9,55,1622,5.32,5.39,3.37
"581",0.91,"Very Good","E","VS2",59.4,59,4795,6.3,6.36,3.76
"582",0.36,"Very Good","G","VS1",61.8,56,741,4.57,4.6,2.84
"583",0.43,"Ideal","I","SI1",62.2,54,670,4.84,4.87,3.02
"584",0.52,"Ideal","D","VS2",61.7,56,1919,5.18,5.16,3.19
"585",0.32,"Premium","E","IF",61.6,58,1170,4.39,4.38,2.7
"586",0.3,"Very Good","G","SI1",62.9,59,447,4.24,4.28,2.68
"587",0.76,"Premium","J","VS1",61.1,58,2262,5.91,5.85,3.59
"588",1.23,"Premium","G","VS1",59.8,57,9574,6.99,6.96,4.17
"589",0.31,"Very Good","D","VVS2",60.5,56,1009,4.38,4.41,2.66
"590",1.03,"Good","F","SI2",57.7,63,4095,6.68,6.64,3.84
"591",1.22,"Very Good","G","VS2",62.7,58,8377,6.8,6.72,4.24
"592",0.42,"Ideal","G","VVS1",61.9,56,1150,4.8,4.85,2.98
"593",0.59,"Ideal","I","VVS1",62.2,55,1838,5.38,5.39,3.35
"594",1.51,"Premium","F","SI1",60.6,61,11957,7.41,7.37,4.48
"595",0.52,"Ideal","G","VS2",61.2,56,1586,5.16,5.2,3.17
"596",0.41,"Very Good","F","IF",61.6,58,1313,4.75,4.79,2.94
"597",0.31,"Good","G","VVS1",58,62,761,4.42,4.47,2.58
"598",0.59,"Ideal","F","SI2",60.1,57,1371,5.45,5.49,3.29
"599",0.4,"Very Good","F","VVS2",60.5,57,1012,4.76,4.79,2.89
"600",0.9,"Good","E","VS2",63.7,58,3948,6.06,6.09,3.87
"601",0.37,"Ideal","I","VS2",61.7,57,666,4.64,4.6,2.85
"602",0.5,"Premium","E","SI1",61.5,62,1415,5.09,5.06,3.12
"603",0.34,"Ideal","G","IF",61.5,56,952,4.52,4.54,2.79
"604",0.42,"Premium","G","VVS2",61.6,60,963,4.8,4.85,2.97
"605",0.41,"Premium","E","VS1",60,58,1079,4.8,4.83,2.89
"606",2.03,"Ideal","G","SI1",63,56,12618,8.04,7.99,5.05
"607",0.39,"Very Good","I","VVS1",61.3,58,805,4.74,4.78,2.92
"608",0.31,"Ideal","H","VS1",62.6,55,544,4.31,4.35,2.71
"609",0.42,"Ideal","I","IF",61.7,55,961,4.83,4.86,2.99
"610",0.25,"Very Good","F","VVS2",59,58,575,4.1,4.14,2.43
"611",1.2,"Good","H","SI2",64.1,57,4704,6.68,6.65,4.27
"612",0.53,"Ideal","D","VS2",61.2,55,1857,5.21,5.25,3.2
"613",0.41,"Good","E","VVS1",64.1,55,1228,4.68,4.71,3.01
"614",1.5,"Ideal","G","SI1",62.8,54,11572,7.31,7.29,4.58
"615",1,"Good","E","VS2",63.8,58,6272,6.31,6.19,3.99
"616",0.4,"Very Good","I","SI1",63.2,54,765,4.69,4.67,2.96
"617",0.71,"Good","F","SI1",66.2,55,2396,5.49,5.53,3.65
"618",1,"Very Good","E","SI1",63.3,57,5051,6.3,6.36,4.01
"619",0.32,"Ideal","F","IF",61.2,56,1204,4.41,4.45,2.71
"620",0.32,"Ideal","G","VS1",61.2,56,828,4.45,4.41,2.71
"621",2.38,"Premium","H","SI1",58.2,60,16643,8.81,8.78,5.12
"622",1.01,"Ideal","G","VS2",60.8,59,6019,6.52,6.5,3.96
"623",1.54,"Ideal","G","SI1",61.5,55,11333,7.4,7.45,4.57
"624",2.01,"Very Good","J","SI2",60.6,60,11406,8.11,8.19,4.94
"625",0.24,"Very Good","E","VVS2",63.6,54,485,3.96,4,2.53
"626",0.7,"Fair","G","VVS2",64.5,61,2595,5.43,5.52,3.53
"627",1.52,"Premium","E","VS1",59.9,60,16779,7.47,7.39,4.45
"628",0.26,"Ideal","H","VS2",62.1,55,434,4.08,4.1,2.54
"629",1.04,"Ideal","I","VS1",62.4,57,5199,6.44,6.48,4.03
"630",1.01,"Very Good","F","VVS2",61.9,56,8525,6.42,6.48,3.99
"631",1.03,"Ideal","E","VS1",59.5,57,7477,6.6,6.62,3.93
"632",0.67,"Good","F","VS2",58.1,62,2309,5.76,5.83,3.36
"633",0.31,"Ideal","G","VS2",62.2,53,562,4.37,4.38,2.72
"634",0.9,"Good","H","SI2",64.3,58,3114,5.97,6.03,3.86
"635",0.4,"Ideal","E","VS2",62.9,55,975,4.74,4.73,2.98
"636",0.38,"Ideal","E","VVS1",62.4,56,1267,4.64,4.67,2.9
"637",0.5,"Ideal","E","SI1",61.9,60,1337,5.06,5.09,3.14
"638",0.35,"Ideal","D","SI1",62.3,55,644,4.52,4.56,2.83
"639",2,"Very Good","J","SI2",62.1,63,8870,7.96,7.85,4.91
"640",0.92,"Very Good","D","SI1",62,58,5086,6.18,6.21,3.84
"641",1.17,"Ideal","G","VVS2",61.6,56,9630,6.77,6.83,4.18
"642",0.53,"Ideal","G","VVS2",61.4,57,1948,5.19,5.26,3.21
"643",0.38,"Ideal","D","VVS2",61.5,56,1200,4.64,4.66,2.86
"644",0.73,"Ideal","I","VS2",62.2,54,2335,5.76,5.78,3.59
"645",0.32,"Ideal","I","SI1",61.2,56,450,4.4,4.44,2.7
"646",0.32,"Ideal","D","VVS2",62.2,56,1014,4.41,4.37,2.73
"647",0.34,"Ideal","G","VS2",61.5,55,596,4.47,4.5,2.76
"648",0.37,"Premium","F","SI1",61.5,59,616,4.59,4.62,2.83
"649",0.51,"Ideal","G","SI1",61.7,54,1237,5.14,5.2,3.19
"650",0.58,"Very Good","F","VS1",62.4,55,2046,5.33,5.34,3.33
"651",1.18,"Very Good","I","SI2",63.5,57,4763,6.75,6.8,4.3
"652",1.5,"Premium","G","VS1",60.8,61,13720,7.36,7.29,4.45
"653",0.3,"Ideal","D","VVS2",61.6,56,1041,4.32,4.35,2.67
"654",1.15,"Premium","G","SI1",62,58,4863,6.77,6.68,4.17
"655",0.46,"Ideal","J","VVS1",61.8,56,953,4.93,4.97,3.06
"656",0.3,"Ideal","H","VVS2",61.9,56,542,4.28,4.31,2.65
"657",0.7,"Good","E","VS1",58.4,61,3419,5.85,5.89,3.43
"658",0.72,"Very Good","E","VVS1",61.2,57,4847,5.73,5.78,3.53
"659",1.16,"Ideal","H","SI1",60,60,5852,6.87,6.84,4.11
"660",0.32,"Ideal","H","IF",61.6,56,796,4.4,4.43,2.72
"661",0.7,"Very Good","D","VS1",60.3,58,4095,5.76,5.79,3.48
"662",0.53,"Ideal","G","VVS2",61.4,57,2051,5.26,5.19,3.21
"663",0.91,"Fair","D","VS2",65.7,56,4107,6.1,6.05,3.99
"664",0.26,"Premium","E","VVS1",61.7,59,769,4.14,4.1,2.54
"665",0.5,"Very Good","D","VS2",63.2,60,1632,5.04,5.02,3.18
"666",0.38,"Ideal","G","VS1",62.5,56,800,4.64,4.58,2.88
"667",0.57,"Ideal","F","VS1",61.7,55,2039,5.35,5.39,3.31
"668",0.33,"Premium","F","VS2",62.1,59,854,4.44,4.39,2.74
"669",0.41,"Ideal","G","VVS1",62.5,53,1068,4.76,4.78,2.98
"670",0.4,"Premium","F","VS2",59.7,58,842,4.79,4.83,2.87
"671",1.33,"Very Good","H","SI2",62.5,58,6482,7.04,6.97,4.38
"672",0.7,"Fair","I","VS2",66.1,56,1814,5.53,5.48,3.64
"673",1.01,"Good","D","VS2",67,57,6113,6.11,6.22,4.13
"674",0.51,"Ideal","E","VS2",61.9,56,1781,5.16,5.12,3.18
"675",0.53,"Ideal","H","VS1",61.6,57,1577,5.18,5.24,3.21
"676",1.28,"Ideal","J","SI1",61.2,57,4967,7.02,6.96,4.28
"677",2.01,"Premium","I","VS2",62.6,59,16778,8.04,8.01,5.02
"678",0.5,"Very Good","F","SI1",63.1,61,1106,5.06,4.98,3.17
"679",0.33,"Premium","E","SI1",60.9,58,579,4.46,4.5,2.73
"680",0.56,"Very Good","J","VS2",60.6,57,1232,5.35,5.38,3.25
"681",1.03,"Ideal","G","VS1",62,57,7119,6.45,6.48,4
"682",0.7,"Ideal","F","VVS1",62.7,54,4021,5.66,5.7,3.56
"683",0.79,"Ideal","G","VS1",62,56,3561,5.91,5.94,3.67
"684",0.56,"Premium","D","SI1",60.8,60,1814,5.31,5.29,3.22
"685",0.72,"Ideal","H","SI2",61.3,56,2372,5.75,5.77,3.53
"686",1.01,"Very Good","E","SI1",61,56,4399,6.47,6.54,3.97
"687",1.06,"Premium","F","VVS2",61.8,58,9082,6.54,6.5,4.03
"688",0.41,"Good","F","VVS2",63.6,56,996,4.68,4.72,2.99
"689",0.24,"Premium","D","VVS2",59.5,62,668,4.06,4.04,2.41
"690",1.23,"Ideal","H","VVS1",61.4,56,8920,6.89,6.91,4.24
"691",0.3,"Very Good","G","VVS1",63.1,58,1013,4.31,4.28,2.71
"692",1.53,"Premium","J","SI1",60.1,59,6126,7.52,7.5,4.51
"693",0.73,"Ideal","D","VS1",60.9,55,3937,5.83,5.86,3.56
"694",0.54,"Premium","G","SI1",61.1,57,1241,5.27,5.21,3.2
"695",2.01,"Good","I","VS2",62.4,62,16304,7.91,7.99,4.96
"696",1.7,"Ideal","E","SI2",61.6,57,9139,7.63,7.57,4.68
"697",0.4,"Ideal","E","VVS2",61.7,56,1238,4.77,4.73,2.93
"698",1.33,"Ideal","G","VVS2",61.7,58,12345,7.04,7.07,4.35
"699",0.34,"Ideal","G","VS2",61.6,56,573,4.48,4.51,2.77
"700",0.24,"Very Good","E","VS1",61.7,60,430,3.97,4,2.46
"701",0.33,"Ideal","H","VS2",61.2,55,668,4.47,4.45,2.73
"702",1.03,"Ideal","F","SI2",62.6,57,3461,6.44,6.4,4.02
"703",0.44,"Premium","E","VVS2",60,59,1274,4.95,4.99,2.98
"704",1,"Good","G","VS2",63.7,59,5645,6.38,6.33,4.05
"705",0.7,"Premium","F","SI1",61.9,59,2401,5.69,5.71,3.53
"706",0.9,"Premium","I","VS1",60.7,58,3145,6.3,6.19,3.79
"707",0.58,"Ideal","G","SI1",61.4,55,1330,5.38,5.41,3.31
"708",0.54,"Premium","H","VS1",62.6,59,1600,5.19,5.22,3.26
"709",1.01,"Good","F","SI1",61.6,63,4816,6.42,6.47,3.97
"710",2.01,"Very Good","H","SI2",63.1,59,10184,7.96,7.88,5
"711",0.81,"Premium","G","VS2",61.4,60,3193,6.02,5.99,3.69
